MSC	BSC	CELL	bts	lac	ci	BCCH	BSIC	Cell_name	bts_name	longitude	latitude	dir	height	tilt	ground_height	ant_bw	ant_size	band	tch	载波数
GZS46V	JMSM6B2	JMKYCI1	JMKYCI	9285	20161	31	56	开平义祠1	开平义祠1	112.68062	22.38082	15	0	7	0				27	4
GZS46V	JMSM6B2	JMKYCI2	JMKYCI	9285	20162	55	52	开平义祠2	开平义祠2	112.68062	22.38082	150	0	7	0				25	4
GZS46V	JMSM6B2	JMKYCI3	JMKYCI	9285	20163	53	10	开平义祠3	开平义祠3	112.68062	22.38082	240	0	7	0				44	6
GZS46V	JMSM6B2	JMKYCI8	JMKYCI	9285	20168	47	13	开平义祠8	开平义祠8	112.68062	22.38082	60	0	8	0				43	6
GZS46V	JMSM6B2	JMKZBN1	JMKZBN	9285	20701	31	24	开平曾边1	开平曾边1	112.717333	22.38705	0	0	5	0				25	4
GZS46V	JMSM6B2	JMKZBN2	JMKZBN	9285	20702	42	50	开平曾边2	开平曾边2	112.717333	22.38705	90	0	5	0				43	6
GZS46V	JMSM6B2	JMKZBN3	JMKZBN	9285	20703	56	70	开平曾边3	开平曾边3	112.717333	22.38705	180	0	8	0				29	4
GZS46V	JMSM6B2	JMKZBN8	JMKZBN	9285	20704	54	34	开平曾边8	开平曾边8	112.717333	22.38705	280	0	8	0				27	4
GZS46V	JMSM6B2	JMKZCG1	JMKZCG	9285	22551	51	11	开平砖厂1	开平砖厂1	112.6138	22.4087	80	0	5	0				28	4
GZS46V	JMSM6B2	JMKZCG2	JMKZCG	9285	22552	32	36	开平砖厂2	开平砖厂2	112.6138	22.4087	200	0	5	0				28	4
GZS46V	JMSM6B2	JMKZCG3	JMKZCG	9285	22553	37	75	开平砖厂3	开平砖厂3	112.6138	22.4087	320	0	5	0				27	4
GZS46V	JMSM6B2	JMKZGH1	JMKZGH	9285	20171	52	17	开平总工会1	开平总工会1	112.691371	22.380875	20	0	7	0				26	4
GZS46V	JMSM6B2	JMKZGH2	JMKZGH	9285	20172	55	30	开平总工会2	开平总工会2	112.691371	22.380875	120	0	7	0				13	2
GZS46V	JMSM6B2	JMKZGH3	JMKZGH	9285	20173	48	52	开平总工会3	开平总工会3	112.691371	22.380875	250	0	8	0				25	4
GZS46V	JMSM6B2	JMKZHF1	JMKZHF	9285	20261	31	30	开平祝华坊1	开平祝华坊1	112.66428	22.36255	90	0	6	0				28	4
GZS46V	JMSM6B2	JMKZHF2	JMKZHF	9285	20262	48	40	开平祝华坊2	开平祝华坊2	112.66428	22.36255	250	0	4	0				28	4
GZS46V	JMSM6B2	JMKZHF3	JMKZHF	9285	20263	55	10	开平祝华坊3	开平祝华坊3	112.66428	22.36255	350	0	4	0				27	4
GZS46V	JMSM6B2	JMKZHL1	JMKZHL	9285	20191	35	54	开平综合楼1	开平综合楼1	112.685631	22.3905	90	0	7	0				27	4
GZS46V	JMSM6B2	JMKZHL2	JMKZHL	9285	20192	49	64	开平综合楼2	开平综合楼2	112.685631	22.3905	200	0	7	0				41	6
GZS46V	JMSM6B2	JMKZHL3	JMKZHL	9285	20193	37	64	开平综合楼3	开平综合楼3	112.685631	22.3905	330	0	7	0				19	3
GZS46V	JMSM6B2	JMKZHL4	JMKZHL	9285	20194	34	25	开平综合楼4	开平综合楼4	112.685631	22.3905	0	0	0	0				0	0
GZS46V	JMSM6B2	JMKZYI1	JMKZYI	9285	22601	52	52	开平中颐1	开平中颐1	112.66359	22.37202	130	0	8	0				28	4
GZS46V	JMSM6B2	JMKZYI2	JMKZYI	9285	22602	43	72	开平中颐2	开平中颐2	112.66359	22.37202	170	0	8	0				28	4
GZS46V	JMSM8B2	JDHCKN1	JDHCKN	9858	35873	514	75	鹤山赤坎D1	鹤山赤坎D1	112.99757	22.77984	30	0	4	0				44	6
GZS46V	JMSM8B2	JDHCKN2	JDHCKN	9858	30012	523	63	鹤山赤坎D2	鹤山赤坎D2	112.955329	22.751036	120	0	4	0				43	6
GZS46V	JMSM8B2	JDHCKN3	JDHCKN	9858	30013	521	77	鹤山赤坎D3	鹤山赤坎D3	112.99757	22.77984	240	0	10	0				27	4
GZS46V	JMSM8B2	JDHCSN1	JDHCSN	9858	30101	532	11	鹤山陈山D1	鹤山陈山D1	112.984722	22.736111	10	0	6	0				0	0
GZS46V	JMSM8B2	JDHCSN2	JDHCSN	9858	30102	535	63	鹤山陈山D2	鹤山陈山D2	112.984722	22.736111	160	0	6	0				0	0
GZS46V	JMSM8B2	JDHGHE3	JDHGHE	9858	30023	518	53	鹤山共和D3	鹤山共和D3	112.88754	22.58689	260	0	4	0				57	8
GZS46V	JMSM8B2	JDHGKU1	JDHGKU	9858	30211	516	75	鹤山港口D1	鹤山港口D1	113.00001	22.790411	60	0	6	0				28	4
GZS46V	JMSM8B2	JDHGKU2	JDHGKU	9858	30212	526	30	鹤山港口D2	鹤山港口D2	113.00001	22.790411	180	0	6	0				28	4
GZS46V	JMSM8B2	JDHGKU3	JDHGKU	9858	30213	529	52	鹤山港口D3	鹤山港口D3	113.00001	22.790411	300	0	6	0				28	4
GZS46V	JMSM8B2	JDHNXG1	JDHNXG	9858	30011	530	47	鹤山南兴D1	鹤山南兴D1	112.87225	22.583722	90	0	4	0				86	12
GZS46V	JMSM8B2	JDJFSG1	JDJFSG	9858	30001	513	55	江门丰盛工业园D1	江门丰盛工业园D1	113.03245	22.66679	70	0	4	0				56	8
GZS46V	JMSM8B2	JDJFSG2	JDJFSG	9858	30002	525	70	江门丰盛工业园D2	江门丰盛工业园D2	113.03245	22.66679	240	0	8	0				44	6
GZS46V	JMSM8B2	JDJFSG3	JDJFSG	9858	30003	534	71	江门丰盛工业园D3	江门丰盛工业园D3	113.03245	22.66679	340	0	4	0				56	8
GZS46V	JMSM8B2	JDJSHF1	JDJSHF	9858	30031	532	17	江门沙富D1	江门沙富D1	113.04269	22.68889	40	0	6	0				0	0
GZS46V	JMSM8B2	JDJSHF2	JDJSHF	9858	30032	517	27	江门沙富D2	江门沙富D2	113.04269	22.68889	150	0	6	0				28	4
GZS46V	JMSM8B2	JDJSHF3	JDJSHF	9858	30033	529	13	江门沙富D3	江门沙富D3	113.04269	22.68889	240	0	6	0				0	0
GZS46V	JMSM8B2	JDJTXG1	JDJTXG	9858	65501	518	23	江门天乡D1	江门天乡D1	113.05955	22.78342	150	0	8	0				29	4
GZS46V	JMSM8B2	JDJTXG2	JDJTXG	9858	65502	533	55	江门天乡D2	江门天乡D2	113.05955	22.78342	210	0	8	0				29	4
GZS46V	JMSM8B2	JDJTXG3	JDJTXG	9858	65401	524	54	江门天乡D3	江门天乡D3	113.05955	22.78342	350	0	2	0				28	4
GZS46V	JMSM8B2	JDJTXZ1	JDJTXZ	9858	30951	537	72	江门棠下中心D1	江门棠下中心D1	113.033056	22.680833	45	0	6	0				57	8
GZS46V	JMSM8B2	JDJTXZ2	JDJTXZ	9858	30952	519	46	江门棠下中心D2	江门棠下中心D2	113.033056	22.680833	200	0	6	0				43	6
GZS46V	JMSM8B2	JDJTXZ3	JDJTXZ	9858	30953	515	50	江门棠下中心D3	江门棠下中心D3	113.033056	22.680833	330	0	8	0				73	10
GZS46V	JMSM8B2	JMHCKN1	JMHCKN	9858	25511	49	65	鹤山赤坎1	鹤山赤坎1	112.99757	22.77984	60	0	4	0				64	9
GZS46V	JMSM8B2	JMHCKN2	JMHCKN	9858	25512	40	64	鹤山赤坎2	鹤山赤坎2	112.99757	22.77984	120	0	4	0				43	6
GZS46V	JMSM8B2	JMHCKN3	JMHCKN	9858	25513	42	61	鹤山赤坎3	鹤山赤坎3	112.99757	22.77984	190	0	10	0				26	4
GZS46V	JMSM8B2	JMHCKN8	JMHCKN	9858	25518	39	43	鹤山赤坎8	鹤山赤坎8	112.99757	22.77984	360	0	0	0				29	4
GZS46V	JMSM8B2	JMHCSN1	JMHCSN	9858	20001	38	33	鹤山陈山1	鹤山陈山1	112.984722	22.736111	10	0	6	0				82	12
GZS46V	JMSM8B2	JMHCSN2	JMHCSN	9858	20002	54	50	鹤山陈山2	鹤山陈山2	112.984722	22.736111	160	0	6	0				57	8
GZS46V	JMSM8B2	JMHCSN3	JMHCSN	9858	20003	57	14	鹤山陈山3	鹤山陈山3	112.984722	22.736111	230	0	3	0				13	2
GZS46V	JMSM8B2	JMHCYG1	JMHCYG	9858	20101	54	63	鹤山朝阳1	鹤山朝阳1	113.00311	22.70141	80	0	4	0				29	4
GZS46V	JMSM8B2	JMHCYG2	JMHCYG	9858	20102	33	32	鹤山朝阳2	鹤山朝阳2	113.00311	22.70141	170	0	4	0				27	4
GZS46V	JMSM8B2	JMHCYG3	JMHCYG	9858	20103	37	54	鹤山朝阳3	鹤山朝阳3	113.00311	22.70141	310	0	4	0				29	4
GZS46V	JMSM8B2	JMHDAO1	JMHDAO	9858	20711	46	24	鹤山大凹1	鹤山大凹1	112.92231	22.5765	0	0	6	0				26	4
GZS46V	JMSM8B2	JMHDAO2	JMHDAO	9858	20712	38	35	鹤山大凹2	鹤山大凹2	112.92231	22.5765	90	0	4	0				13	2
GZS46V	JMSM8B2	JMHDAO3	JMHDAO	9858	20713	36	21	鹤山大凹3	鹤山大凹3	112.92231	22.5765	180	0	4	0				13	2
GZS46V	JMSM8B2	JMHDAO8	JMHDAO	9858	20718	57	32	鹤山大凹8	鹤山大凹8	112.92231	22.5765	270	0	4	0				13	2
GZS46V	JMSM8B2	JMHDBA1	JMHDBA	9858	20411	49	47	鹤山大坝1	鹤山大坝1	112.87551	22.66335	80	0	4月4日	0				41	6
GZS46V	JMSM8B2	JMHDBA2	JMHDBA	9858	20412	40	11	鹤山大坝2	鹤山大坝2	112.87551	22.66335	210	0	4	0				75	10
GZS46V	JMSM8B2	JMHDCC1	JMHDCC	9858	61631	36	51	鹤山叠翠1	鹤山叠翠1	113.018194	22.7951	40	0	4	0				35	5
GZS46V	JMSM8B2	JMHDCC2	JMHDCC	9858	20962	46	75	鹤山叠翠2	鹤山叠翠2	113.018194	22.7951	120	0	4	0				29	4
GZS46V	JMSM8B2	JMHDCC3	JMHDCC	9858	65409	41	54	鹤山叠翠3	鹤山叠翠3	113.018194	22.7951	210	0	4	0				42	6
GZS46V	JMSM8B2	JMHDFR1	JMHDFR	9858	20581	44	41	鹤山大芙蓉1	鹤山大芙蓉1	112.864194	22.64225	80	0	3	0				20	3
GZS46V	JMSM8B2	JMHDFR2	JMHDFR	9858	20582	31	63	鹤山大芙蓉2	鹤山大芙蓉2	112.864194	22.64225	200	0	3	0				21	3
GZS46V	JMSM8B2	JMHDFR3	JMHDFR	9858	20583	55	42	鹤山大芙蓉3	鹤山大芙蓉3	112.864194	22.64225	350	0	3	0				21	3
GZS46V	JMSM8B2	JMHDTN1	JMHDTN	9858	23471	51	40	鹤山洞田1	鹤山洞田1	112.970556	22.692222	60	0	3	0				20	3
GZS46V	JMSM8B2	JMHDTN2	JMHDTN	9858	23472	41	65	鹤山洞田2	鹤山洞田2	112.970556	22.692222	210	0	3	0				21	3
GZS46V	JMSM8B2	JMHDTN3	JMHDTN	9858	23473	55	24	鹤山洞田3	鹤山洞田3	112.970556	22.692222	260	0	4	0				13	2
GZS46V	JMSM8B2	JMHDTN8	JMHDTN	9858	23478	47	54	鹤山洞田8	鹤山洞田8	112.970556	22.692222	70	0	3	0				24	4
GZS46V	JMSM8B2	JMHDWC1	JMHDWC	9858	20061	52	36	鹤山邓屋村1	鹤山邓屋村1	112.98476	22.70942	0	0	4	0				29	4
GZS46V	JMSM8B2	JMHDWC2	JMHDWC	9858	20062	34	56	鹤山邓屋村2	鹤山邓屋村2	112.98476	22.70942	70	0	6	0				43	6
GZS46V	JMSM8B2	JMHDWC3	JMHDWC	9858	20063	36	64	鹤山邓屋村3	鹤山邓屋村3	112.98476	22.70942	210	0	4	0				42	6
GZS46V	JMSM8B2	JMHDWC8	JMHDWC	9858	20068	32	67	鹤山邓屋村8	鹤山邓屋村8	112.98476	22.70942	210	0	4	0				13	2
GZS46V	JMSM8B2	JMHDYS1	JMHDYS	9858	61641	39	23	鹤山大雁山1	鹤山大雁山1	113.025235	22.795948	100	0	2	0				28	4
GZS46V	JMSM8B2	JMHFYN1	JMHFYN	9858	20111	34	12	鹤山十里方圆1	鹤山十里方圆1	113.00118	22.77408	50	0	4	0				26	4
GZS46V	JMSM8B2	JMHFYN2	JMHFYN	9858	20112	54	50	鹤山十里方圆2	鹤山十里方圆2	113.00118	22.77408	150	0	4	0				42	6
GZS46V	JMSM8B2	JMHFYN3	JMHFYN	9858	20113	31	74	鹤山十里方圆3	鹤山十里方圆3	113.00118	22.77408	280	0	4	0				0	0
GZS46V	JMSM8B2	JMHGDC1	JMHGDC	9858	20341	58	15	鹤山高低村1	鹤山高低村1	112.947444	22.658194	50	0	4	0				14	2
GZS46V	JMSM8B2	JMHGDC2	JMHGDC	9858	20342	37	65	鹤山高低村2	鹤山高低村2	112.947444	22.658194	160	0	7	0				14	2
GZS46V	JMSM8B2	JMHGHE1	JMHGHE	9858	23481	32	21	鹤山共和1	鹤山共和1	112.88754	22.58689	90	0	4	0				33	5
GZS46V	JMSM8B2	JMHGHE2	JMHGHE	9858	23482	52	45	鹤山共和2	鹤山共和2	112.88754	22.58689	170	0	4	0				44	6
GZS46V	JMSM8B2	JMHGHE3	JMHGHE	9858	23483	54	61	鹤山共和3	鹤山共和3	112.88754	22.58689	260	0	3	0				69	10
GZS46V	JMSM8B2	JMHGHE8	JMHGHE	9858	23488	48	44	鹤山共和8	鹤山共和8	112.88754	22.58689	350	0	6	0				26	4
GZS46V	JMSM8B2	JMHGKU1	JMHGKU	9858	61471	53	66	鹤山港口1	鹤山港口1	113.00001	22.790411	70	0	8	0				37	5
GZS46V	JMSM8B2	JMHGKU2	JMHGKU	9858	61472	37	67	鹤山港口2	鹤山港口2	113.00001	22.790411	200	0	6	0				35	5
GZS46V	JMSM8B2	JMHGKU3	JMHGKU	9858	61473	46	40	鹤山港口3	鹤山港口3	113.00001	22.790411	300	0	10	0				35	5
GZS46V	JMSM8B2	JMHGKU8	JMHGKU	9858	61478	33	73	鹤山港口8	鹤山港口8	113.00001	22.790411	120	0	2	0				33	5
GZS46V	JMSM8B2	JMHGTG1	JMHGTG	9858	20011	34	66	鹤山甘棠1	鹤山甘棠1	112.930417	22.685944	60	0	4	0				13	2
GZS46V	JMSM8B2	JMHGTG2	JMHGTG	9858	20012	50	57	鹤山甘棠2	鹤山甘棠2	112.930417	22.685944	190	0	7	0				13	2
GZS46V	JMSM8B2	JMHGTG3	JMHGTG	9858	20013	32	26	鹤山甘棠3	鹤山甘棠3	112.930417	22.685944	310	0	2	0				13	2
GZS46V	JMSM8B2	JMHHDG1	JMHHDG	9858	20021	49	36	鹤山黄洞1	鹤山黄洞1	112.990028	22.730028	0	0	6	0				56	8
GZS46V	JMSM8B2	JMHHDG2	JMHHDG	9858	20022	38	11	鹤山黄洞2	鹤山黄洞2	112.990028	22.730028	130	0	6	0				38	6
GZS46V	JMSM8B2	JMHHDG3	JMHHDG	9858	20023	44	77	鹤山黄洞3	鹤山黄洞3	112.990028	22.730028	190	0	0	0				29	4
GZS46V	JMSM8B2	JMHHLU1	JMHHLU	9858	20551	41	56	鹤山红楼1	鹤山红楼1	112.890417	22.685167	70	0	6	0				21	3
GZS46V	JMSM8B2	JMHHLU2	JMHHLU	9858	20552	33	13	鹤山红楼2	鹤山红楼2	112.890417	22.685167	200	0	4	0				20	3
GZS46V	JMSM8B2	JMHHLU3	JMHHLU	9858	20553	38	66	鹤山红楼3	鹤山红楼3	112.890417	22.685167	300	0	3	0				13	2
GZS46V	JMSM8B2	JMHHSG1	JMHHSG	9858	61461	31	32	鹤山港1	鹤山港1	113.007222	22.800556	90	0	4	0				20	3
GZS46V	JMSM8B2	JMHHSG2	JMHHSG	9858	61462	43	73	鹤山港2	鹤山港2	113.007222	22.800556	180	0	4	0				0	0
GZS46V	JMSM8B2	JMHHSG3	JMHHSG	9858	61463	38	53	鹤山港3	鹤山港3	113.007222	22.800556	250	0	5	0				21	3
GZS46V	JMSM8B2	JMHJCN1	JMHJCN	9858	20031	46	46	鹤山吉村1	鹤山吉村1	112.84969	22.62012	0	0	6	0				40	6
GZS46V	JMSM8B2	JMHJCN2	JMHJCN	9858	20032	51	35	鹤山吉村2	鹤山吉村2	112.84969	22.62012	100	0	6	0				21	3
GZS46V	JMSM8B2	JMHJCN3	JMHJCN	9858	20033	43	26	鹤山吉村3	鹤山吉村3	112.84969	22.62012	170	0	6	0				27	4
GZS46V	JMSM8B2	JMHJCN8	JMHJCN	9858	20038	38	31	鹤山吉村8	鹤山吉村8	112.84969	22.62012	260	0	6	0				26	4
GZS46V	JMSM8B2	JMHJYN1	JMHJYN	9858	23491	46	47	鹤山桔园1	鹤山桔园1	112.906667	22.622778	0	0	2	0				21	3
GZS46V	JMSM8B2	JMHJYN2	JMHJYN	9858	23492	50	30	鹤山桔园2	鹤山桔园2	112.906667	22.622778	220	0	2	0				29	4
GZS46V	JMSM8B2	JMHJZU1	JMHJZU	9858	61441	50	36	鹤山杰洲1	鹤山杰洲1	113.034917	22.79975	30	0	8月5日	0				13	2
GZS46V	JMSM8B2	JMHJZU2	JMHJZU	9858	61442	33	45	鹤山杰洲2	鹤山杰洲2	113.034917	22.79975	130	0	5	0				22	3
GZS46V	JMSM8B2	JMHKWI4	JMHKWI	9858	20594	36	66	鹤山坑尾4	鹤山坑尾4	112.875556	22.625833	30	0	2005-4-4	0				29	4
GZS46V	JMSM8B2	JMHLIC4	JMHLIC	9858	20684	58	62	鹤山里村4	鹤山里村4	112.89877	22.63695	90	0	0	0				28	4
GZS46V	JMSM8B2	JMHLSU1	JMHLSU	9858	23501	58	33	鹤山来苏1	鹤山来苏1	112.921111	22.595278	150	0	2	0				36	5
GZS46V	JMSM8B2	JMHLSU2	JMHLSU	9858	23502	34	44	鹤山来苏2	鹤山来苏2	112.921111	22.595278	230	0	2	0				28	4
GZS46V	JMSM8B2	JMHLSU3	JMHLSU	9858	23503	53	46	鹤山来苏3	鹤山来苏3	112.921111	22.595278	310	0	2	0				35	5
GZS46V	JMSM8B2	JMHMSN1	JMHMSN	9858	20561	56	56	鹤山马山1	鹤山马山1	112.899444	22.673889	100	0	3	0				14	2
GZS46V	JMSM8B2	JMHMSN2	JMHMSN	9858	20562	52	63	鹤山马山2	鹤山马山2	112.899444	22.673889	205	0	2	0				14	2
GZS46V	JMSM8B2	JMHMSN3	JMHMSN	9858	20563	55	55	鹤山马山3	鹤山马山3	112.899444	22.673889	350	0	2	0				13	2
GZS46V	JMSM8B2	JMHNDG1	JMHNDG	9858	20571	42	55	鹤山南洞1	鹤山南洞1	112.886389	22.649444	50	0	5	0				21	3
GZS46V	JMSM8B2	JMHNDG2	JMHNDG	9858	20572	55	12	鹤山南洞2	鹤山南洞2	112.886389	22.649444	140	0	3	0				14	2
GZS46V	JMSM8B2	JMHNDG3	JMHNDG	9858	20573	38	25	鹤山南洞3	鹤山南洞3	112.886389	22.649444	290	0	2	0				39	6
GZS46V	JMSM8B2	JMHNJG1	JMHNJG	9858	23511	39	37	鹤山南靖1	鹤山南靖1	112.945356	22.673246	80	0	6	0				14	2
GZS46V	JMSM8B2	JMHNJG2	JMHNJG	9858	23512	48	61	鹤山南靖2	鹤山南靖2	112.945356	22.673246	230	0	2月2日	0				21	3
GZS46V	JMSM8B2	JMHNJG3	JMHNJG	9858	23513	44	17	鹤山南靖3	鹤山南靖3	112.945356	22.673246	340	0	6	0				14	2
GZS46V	JMSM8B2	JMHNXG1	JMHNXG	9858	23521	39	10	鹤山南兴1	鹤山南兴1	112.87225	22.583722	30	0	4	0				82	12
GZS46V	JMSM8B2	JMHNXG2	JMHNXG	9858	23522	43	42	鹤山南兴2	鹤山南兴2	112.87225	22.583722	90	0	4	0				38	6
GZS46V	JMSM8B2	JMHNXG3	JMHNXG	9858	23523	32	32	鹤山南兴3	鹤山南兴3	112.87225	22.583722	230	0	4	0				71	10
GZS46V	JMSM8B2	JMHNXG8	JMHNXG	9858	23528	35	42	鹤山南兴8	鹤山南兴8	112.87225	22.583722	145	0	4	0				56	8
GZS46V	JMSM8B2	JMHPGG1	JMHPGG	9858	20041	36	44	鹤山平岗1	鹤山平岗1	113.00162	22.720637	60	0	2	0				28	4
GZS46V	JMSM8B2	JMHPGG2	JMHPGG	9858	20042	42	63	鹤山平岗2	鹤山平岗2	113.00162	22.720637	240	0	9	0				13	2
GZS46V	JMSM8B2	JMHPGG3	JMHPGG	9858	20043	46	64	鹤山平岗3	鹤山平岗3	113.00162	22.720637	320	0	5	0				43	6
GZS46V	JMSM8B2	JMHPKN1	JMHPKN	9858	23531	47	15	鹤山泮坑1	鹤山泮坑1	112.8675	22.599167	120	0	5	0				72	10
GZS46V	JMSM8B2	JMHPKN2	JMHPKN	9858	23532	58	41	鹤山泮坑2	鹤山泮坑2	112.8675	22.599167	190	0	3月2日	0				84	12
GZS46V	JMSM8B2	JMHPKN3	JMHPKN	9858	23533	34	45	鹤山泮坑3	鹤山泮坑3	112.8675	22.599167	320	0	4	0				86	12
GZS46V	JMSM8B2	JMHPLG1	JMHPLG	9858	23541	50	76	鹤山平岭1	鹤山平岭1	112.963056	22.590278	40	0	6	0				47	7
GZS46V	JMSM8B2	JMHPLG2	JMHPLG	9858	23542	48	17	鹤山平岭2	鹤山平岭2	112.963056	22.590278	140	0	5	0				14	2
GZS46V	JMSM8B2	JMHPLG3	JMHPLG	9858	23543	54	52	鹤山平岭3	鹤山平岭3	112.963056	22.590278	230	0	6	0				20	3
GZS46V	JMSM8B2	JMHPLG8	JMHPLG	9858	23548	41	22	鹤山平岭8	鹤山平岭8	112.963056	22.590278	280	0	6	0				13	2
GZS46V	JMSM8B2	JMHSHZ1	JMHSHZ	9858	20051	40	52	鹤山沙咀岗1	鹤山沙咀岗1	112.97216	22.72289	70	0	9	0				13	2
GZS46V	JMSM8B2	JMHSHZ2	JMHSHZ	9858	20052	38	26	鹤山沙咀岗2	鹤山沙咀岗2	112.97216	22.72289	170	0	4	0				29	4
GZS46V	JMSM8B2	JMHSHZ3	JMHSHZ	9858	20053	55	43	鹤山沙咀岗3	鹤山沙咀岗3	112.97216	22.72289	280	0	5	0				27	4
GZS46V	JMSM8B2	JMHSNC1	JMHSNC	9858	61451	48	73	鹤山水泥厂1	鹤山水泥厂1	113.029167	22.804167	100	0	2	0				13	2
GZS46V	JMSM8B2	JMHSNC2	JMHSNC	9858	61452	53	63	鹤山水泥厂2	鹤山水泥厂2	113.029167	22.804167	140	0	5	0				13	2
GZS46V	JMSM8B2	JMHSSC1	JMHSSC	9858	20361	37	43	鹤山水沙村1	鹤山水沙村1	112.9681	22.667694	60	0	8	0				29	4
GZS46V	JMSM8B2	JMHSSC2	JMHSSC	9858	20362	33	24	鹤山水沙村2	鹤山水沙村2	112.9681	22.667694	230	0	9	0				14	2
GZS46V	JMSM8B2	JMHSSE1	JMHSSE	9858	20631	52	15	鹤山上社1	鹤山上社1	112.991667	22.766389	60	0	7	0				28	4
GZS46V	JMSM8B2	JMHSSE2	JMHSSE	9858	20632	32	30	鹤山上社2	鹤山上社2	112.991667	22.766389	180	0	7	0				27	4
GZS46V	JMSM8B2	JMHSSE3	JMHSSE	9858	20633	51	41	鹤山上社3	鹤山上社3	112.991667	22.766389	270	0	10	0				0	1
GZS46V	JMSM8B2	JMHSSE8	JMHSSE	9858	20638	44	70	鹤山上社8	鹤山上社8	112.991667	22.766389	130	0	4	0				43	6
GZS46V	JMSM8B2	JMHSXI1	JMHSXI	9858	65481	40	50	鹤山石溪1	鹤山石溪1	113.00826	22.79321	0	0	4	0				29	4
GZS46V	JMSM8B2	JMHSXI2	JMHSXI	9858	65482	45	45	鹤山石溪2	鹤山石溪2	113.00826	22.79321	150	0	4	0				28	4
GZS46V	JMSM8B2	JMHSXI3	JMHSXI	9858	20473	48	47	鹤山石溪3	鹤山石溪3	113.00826	22.79321	270	0	4	0				26	4
GZS46V	JMSM8B2	JMHTGG1	JMHTGG	9858	23771	41	37	鹤山铁岗1	鹤山铁岗1	112.88231	22.56454	40	0	4	0				73	10
GZS46V	JMSM8B2	JMHTGG2	JMHTGG	9858	23772	39	21	鹤山铁岗2	鹤山铁岗2	112.88231	22.56454	140	0	4	0				45	6
GZS46V	JMSM8B2	JMHTGG3	JMHTGG	9858	23773	45	50	鹤山铁岗3	鹤山铁岗3	112.88231	22.56454	330	0	8	0				23	4
GZS46V	JMSM8B2	JMHTTN1	JMHTTN	9858	21001	35	40	鹤山塘田1	鹤山塘田1	112.95173	22.68852	80	0	2	0				13	2
GZS46V	JMSM8B2	JMHTTN2	JMHTTN	9858	21002	53	54	鹤山塘田2	鹤山塘田2	112.95173	22.68852	190	0	2	0				13	2
GZS46V	JMSM8B2	JMHTTN3	JMHTTN	9858	21003	46	45	鹤山塘田3	鹤山塘田3	112.95173	22.68852	310	0	6	0				14	2
GZS46V	JMSM8B2	JMHTWU1	JMHTWU	9858	23551	57	50	鹤山汤屋1	鹤山汤屋1	112.918639	22.657222	50	0	4	0				28	4
GZS46V	JMSM8B2	JMHTWU2	JMHTWU	9858	23552	35	16	鹤山汤屋2	鹤山汤屋2	112.918639	22.657222	210	0	6	0				29	4
GZS46V	JMSM8B2	JMHXCN1	JMHXCN	9858	20081	50	22	鹤山新村1	鹤山新村1	112.96442	22.73682	70	0	6	0				43	6
GZS46V	JMSM8B2	JMHXCN2	JMHXCN	9858	20082	52	46	鹤山新村2	鹤山新村2	112.96442	22.73682	270	0	6	0				14	2
GZS46V	JMSM8B2	JMHXCN3	JMHXCN	9858	20083	56	31	鹤山新村3	鹤山新村3	112.96442	22.73682	360	0	6	0				27	4
GZS46V	JMSM8B2	JMHXMN1	JMHXMN	9858	23561	56	20	鹤山新民1	鹤山新民1	112.843056	22.564444	100	0	2	0				55	8
GZS46V	JMSM8B2	JMHXMN2	JMHXMN	9858	23562	42	75	鹤山新民2	鹤山新民2	112.843056	22.564444	330	0	0/0	0				29	4
GZS46V	JMSM8B2	JMHXMN3	JMHXMN	9858	23563	36	31	鹤山新民3	鹤山新民3	112.843056	22.564444	190	0	2	0				22	3
GZS46V	JMSM8B2	JMHXPI1	JMHXPI	9858	25001	40	12	鹤山下排1	鹤山下排1	112.90339	22.65676	70	0	5	0				14	2
GZS46V	JMSM8B2	JMHXPI2	JMHXPI	9858	25002	31	34	鹤山下排2	鹤山下排2	112.90339	22.65676	190	0	4	0				13	2
GZS46V	JMSM8B2	JMHXPI3	JMHXPI	9858	25003	58	16	鹤山下排3	鹤山下排3	112.90339	22.65676	330	0	5	0				13	2
GZS46V	JMSM8B2	JMHYDA1	JMHYDA	9858	20301	36	63	鹤山永大1	鹤山永大1	112.89029	22.68506	10	0	4	0				28	4
GZS46V	JMSM8B2	JMHYDA2	JMHYDA	9858	20302	54	60	鹤山永大2	鹤山永大2	112.89029	22.68506	90	0	4	0				28	4
GZS46V	JMSM8B2	JMHYDA3	JMHYDA	9858	20303	50	35	鹤山永大3	鹤山永大3	112.89029	22.68506	270	0	6	0				28	4
GZS46V	JMSM8B2	JMHYSD6	JMHYSD	9858	65486	51	74	鹤山雁山顶6	鹤山雁山顶6	113.023056	22.782778	40	0	2010-10-10	0				26	4
GZS46V	JMSM8B2	JMHYYO1	JMHYYO	9858	23571	48	70	鹤山雅瑶1	鹤山雅瑶1	113.010278	22.709722	100	0	4	0				36	5
GZS46V	JMSM8B2	JMHYYO2	JMHYYO	9858	23572	45	36	鹤山雅瑶2	鹤山雅瑶2	113.010278	22.709722	165	0	4	0				65	9
GZS46V	JMSM8B2	JMHYYO3	JMHYYO	9858	23573	56	53	鹤山雅瑶3	鹤山雅瑶3	113.010278	22.709722	300	0	4	0				51	8
